L 265.8061, 204.2694, -3.9980,  333.8545, 178.9579, -3.9980,  127, 0, 0
L 333.8545, 178.9579, -3.9980,  349.9950, 125.7093, -2.0456,  127, 0, 0
L 349.9950, 125.7093, -3.9980,  364.0968, 110.1552, -3.9980,  127, 0, 0
L 364.0968, 110.1552, -3.9980,  366.8768, 103.8790, -3.9980,  127, 0, 0
L 366.8768, 103.8790, -3.9972,  377.7373, 96.9803, -3.9980,  127, 0, 0
L 377.2260, 97.3051, -3.9980,  377.6543, 85.5859, -3.9980,  127, 0, 0
L 377.6543, 85.5859, -3.9980,  370.1803, 70.6378, -3.9980,  127, 0, 0
L 370.1803, 70.6378, -3.9980,  342.3520, 56.7076, -3.9980,  127, 0, 0
L 342.3520, 56.7076, -3.9980,  334.9814, 49.3370, -3.9980,  127, 0, 0
L 334.9814, 49.3370, -3.9980,  334.9830, 41.6051, -3.9980,  127, 0, 0
L 334.9830, 41.6051, -3.9980,  370.0629, 6.5182, -3.9980,  127, 0, 0
L 370.0629, 6.5182, -3.9980,  376.6060, -13.1080, -3.9980,  127, 0, 0
L 376.9727, -14.2079, -3.9980,  366.4209, -28.4297, -2.1729,  127, 0, 0
L 252.3444, -14.9041, -3.9980,  252.1989, -26.5919, -3.9980,  127, 0, 0
L 252.1989, -26.5919, -3.9980,  259.9927, -42.1452, -3.9980,  127, 0, 0
L 249.0700, -53.0663, -3.9980,  250.9892, -51.1472, -3.9980,  0, 0, 0
L 246.4024, -55.7341, -3.9980,  258.2635, -56.3166, -1.9980,  127, 0, 0
L 258.2635, -56.3166, -2.0776,  266.1683, -48.7888, -1.9982,  127, 0, 0
L 266.1683, -48.7888, -2.0029,  279.8767, -42.0961, -1.9980,  127, 0, 0
L 279.8767, -42.0961, -1.9980,  293.9725, -41.9228, -2.0003,  127, 0, 0
L 293.9725, -41.9228, -2.0160,  308.1049, -49.0380, -2.0066,  127, 0, 0
L 308.1049, -49.0380, -2.0375,  321.6498, -62.9216, -1.9996,  127, 0, 0
L 321.6498, -62.9216, -1.9980,  300.8381, -70.0780, -1.9980,  127, 0, 0
L 300.8381, -70.0780, -2.1353,  293.8463, -62.9150, -2.0112,  127, 0, 0
L 293.8463, -62.9150, -1.9980,  287.0107, -69.9172, -1.9980,  127, 0, 0
L 287.0107, -69.9172, -1.9980,  290.9248, -73.9292, -2.0180,  127, 0, 0
L 343.1953, -60.3304, -3.9980,  346.3072, -54.8292, -3.9980,  127, 0, 0
L 355.8038, -42.5546, -3.9980,  348.9190, -49.9632, -3.9980,  127, 0, 0
L 355.8038, -42.5546, -3.9980,  357.0457, -35.3854, -3.9980,  127, 0, 0
L 357.0457, -35.3854, -2.0396,  366.4209, -28.4297, -1.9948,  127, 0, 0
L 419.3632, -76.2112, 30.5525,  377.0779, -111.4446, 29.8489,  0, 0, 0
L 432.7227, -69.5183, 33.8146,  419.3632, -76.2112, 33.3447,  0, 0, 0
L 432.7227, -69.5183, 31.9339,  425.8972, -48.9479, 26.0184,  0, 0, 0
L 425.8972, -48.9479, 26.8521,  440.0330, -13.5496, 22.8501,  0, 0, 0
L 440.0330, -13.5496, -5.9807,  467.9206, 21.3141, -3.9254,  0, 0, 0
L 467.9206, 21.3141, -6.0295,  467.9196, 62.6000, -6.0293,  0, 0, 0
L 467.9196, 62.6000, -1.3406,  454.0747, 76.4463, -1.3412,  0, 0, 0
L 454.4982, 76.0228, -0.4464,  417.5524, 70.7413, 10.7774,  127, 64, 0
L 377.7455, 83.0914, 13.3101,  454.2347, 76.1264, 14.5884,  127, 64, 0
L 454.0747, 76.4463, 35.7923,  440.0793, 104.4395, 29.9970,  0, 0, 0
L 440.0793, 104.4395, 27.9326,  428.8420, 115.6780, 23.5265,  0, 0, 0
L 433.5883, 110.9312, 27.4958,  397.9513, 146.5670, 21.2190,  0, 0, 0
L 397.9518, 174.5536, 27.8366,  397.9513, 146.5670, 25.1117,  0, 0, 0
L 397.9518, 174.5536, 7.4559,  353.4172, 218.0755, 18.7662,  0, 0, 0
L 353.4172, 218.0755, 18.6631,  313.9783, 224.9823, 15.9886,  0, 0, 0
L 313.9783, 224.9823, 13.5426,  265.3812, 204.1445, -0.7615,  0, 0, 0
L 217.8009, 138.7542, 29.1068,  268.9885, 124.1287, 9.3324,  127, 64, 0
L 217.4821, 138.8453, 30.5143,  210.7947, 118.7824, 31.7664,  0, 0, 0
L 196.5165, 41.2766, 35.9195,  210.7996, 48.4174, 31.0715,  0, 0, 0
L 210.7962, 98.3408, 30.4311,  280.2549, 28.8809, 6.8933,  127, 64, 0
L 253.2424, -48.8948, 1.7855,  183.7531, 6.6899, 41.8029,  127, 64, 0
L 271.5573, -81.9977, -3.9980,  265.7942, -69.9369, -1.9980,  127, 0, 0
L 265.7942, -69.9369, -1.9980,  253.6875, -70.0848, -2.0049,  127, 0, 0
L 441.1931, -13.1080, -5.5568,  422.2477, 5.7145, 6.8127,  127, 64, 0
L 376.6060, -13.1080, 0.9701,  441.1931, -13.1080, 0.9701,  127, 64, 0
L 406.7354, 49.3388, 29.3800,  406.7358, 41.6318, 29.3799,  0, 0, 0
L 406.7354, 49.3388, 29.3788,  399.2123, 56.8622, 29.3785,  0, 0, 0
L 399.2123, 56.8622, 29.3794,  391.4725, 56.8611, 29.3796,  0, 0, 0
L 391.4725, 56.8611, 29.3781,  383.9525, 49.3384, 29.3787,  0, 0, 0
L 383.9525, 49.3384, 29.3798,  383.9510, 41.5977, 29.3795,  0, 0, 0
L 383.9510, 41.5977, 29.3771,  391.4739, 34.1091, 29.3772,  0, 0, 0
L 391.4739, 34.1091, 29.3804,  399.2145, 34.1074, 29.3797,  0, 0, 0
L 399.2145, 34.1074, 29.3782,  406.7358, 41.6318, 29.3788,  0, 0, 0
L 407.2881, 69.6037, 17.6416,  417.5524, 70.7413, 16.7700,  127, 64, 0
L 426.6225, 117.8744, 22.4145,  377.7373, 96.9803, 16.3009,  127, 64, 0
L 363.7444, 110.5439, 10.6515,  398.8302, 145.6881, 16.1481,  127, 64, 0
L 394.8869, 176.1365, 6.6327,  327.4951, 181.3234, 0.3149,  127, 64, 0
L 306.7070, 14.0947, 0.1677,  299.9827, 7.3701, -0.2340,  127, 64, 0
L 299.9827, 7.3701, 0.0780,  299.9827, -7.3477, 0.0780,  127, 64, 0
L 299.9827, -7.3477, 1.4026,  305.1258, -16.3793, 1.4619,  127, 64, 0
L 305.1258, -16.3793, 3.1748,  315.2346, -21.1615, 3.2375,  127, 64, 0
L 315.2346, -21.1615, 3.0677,  325.2463, -16.4248, 4.4796,  127, 64, 0
L 325.2463, -16.4248, 2.6144,  329.3183, -4.2830, 4.9295,  127, 64, 0
L 329.3183, -4.2830, 3.7868,  329.0096, 8.1287, 3.8284,  127, 64, 0
L 329.0096, 8.1287, 1.5204,  323.1545, 13.8930, 1.5470,  127, 64, 0
L 323.1545, 13.8930, 5.0020,  306.7070, 14.0947, 5.0020,  127, 64, 0
L 321.6930, 28.0676, -2.9355,  342.8701, 6.8826, -2.9333,  127, 0, 0
L 342.8701, 6.8826, -2.9734,  342.8700, -13.8055, -2.9734,  127, 0, 0
L 342.8700, -13.8055, -2.9230,  328.9434, -28.0733, -2.9694,  127, 0, 0
L 328.9434, -28.0733, -3.0171,  314.8935, -34.9293, -2.9651,  127, 0, 0
L 314.8935, -34.9293, -2.9509,  301.0753, -28.1861, -2.9921,  127, 0, 0
L 301.0753, -28.1861, -2.9330,  293.8672, -14.2972, -3.0591,  127, 0, 0
L 293.8672, -14.2972, -2.9797,  293.8672, 6.8530, -2.9797,  127, 0, 0
L 293.8672, 6.8530, -2.9767,  307.6653, 28.0676, -3.0204,  127, 0, 0
L 307.6653, 28.0676, -3.0097,  321.6930, 28.0676, -3.0097,  127, 0, 0
