L -501.3788, -752.9355, 182.7448,  -492.7103, -756.1447, 182.6372,  240, 127, 0
L -503.0914, -752.3788, 182.7676,  -501.3788, -752.9355, 182.7448,  240, 127, 0
L -504.9283, -752.0806, 182.8288,  -503.0914, -752.3788, 182.7676,  240, 127, 0
L -513.5860, -756.6574, 183.3556,  -504.9283, -752.0806, 182.8288,  240, 127, 0
L -515.2098, -757.4739, 183.3540,  -513.5860, -756.6574, 183.3556,  240, 127, 0
L -518.1761, -767.0092, 184.0801,  -515.2098, -757.4739, 183.3540,  240, 127, 0
L -518.7276, -768.8033, 184.1855,  -518.1761, -767.0092, 184.0801,  240, 127, 0
L -514.1065, -777.5674, 184.9847,  -518.7276, -768.8033, 184.1855,  240, 127, 0
L -513.2336, -779.1995, 185.1124,  -514.1065, -777.5674, 184.9847,  240, 127, 0
L -548.3784, -803.2880, 186.2747,  -546.3777, -802.0477, 186.2410,  240, 127, 0
L -539.1220, -797.3818, 186.0202,  -539.6948, -797.7323, 186.0912,  240, 127, 0
L -538.3059, -795.5822, 185.8911,  -539.1220, -797.3818, 186.0202,  240, 127, 0
L -537.8232, -793.5647, 185.7420,  -538.3059, -795.5822, 185.8911,  240, 127, 0
L -537.3684, -791.6631, 185.6020,  -537.8232, -793.5647, 185.7420,  240, 127, 0
L -536.8743, -789.5948, 185.4510,  -537.3684, -791.6631, 185.6020,  240, 127, 0
L -536.4267, -787.7205, 185.3157,  -536.8743, -789.5948, 185.4510,  240, 127, 0
L -535.9684, -785.8600, 185.1450,  -536.4267, -787.7205, 185.3157,  240, 127, 0
L -540.2024, -778.7740, 184.5416,  -535.9684, -785.8600, 185.1450,  240, 127, 0
L -541.2153, -777.1178, 184.3942,  -540.2024, -778.7740, 184.5416,  240, 127, 0
L -542.2913, -775.4385, 184.0390,  -541.2153, -777.1178, 184.3942,  240, 127, 0
L -552.1514, -773.2181, 183.6867,  -542.2913, -775.4385, 184.0390,  240, 127, 0
L -553.6528, -772.8725, 183.6244,  -552.1514, -773.2181, 183.6867,  240, 127, 0
L -561.5623, -777.7866, 183.8681,  -553.6528, -772.8725, 183.6244,  240, 127, 0
L -562.7938, -778.6056, 183.9102,  -561.5623, -777.7866, 183.8681,  240, 127, 0
L -564.2493, -779.7392, 184.0055,  -562.7938, -778.6056, 183.9102,  240, 127, 0
L -564.5623, -781.4551, 184.1390,  -564.2493, -779.7392, 184.0055,  240, 127, 0
L -564.8775, -783.1716, 184.2662,  -564.5623, -781.4551, 184.1390,  240, 127, 0
L -565.2894, -785.4057, 184.4268,  -564.8775, -783.1716, 184.2662,  240, 127, 0
L -565.6028, -787.1093, 184.5513,  -565.2894, -785.4057, 184.4268,  240, 127, 0
L -566.0019, -789.2729, 184.7082,  -565.6028, -787.1093, 184.5513,  240, 127, 0
L -566.3707, -791.1824, 184.8132,  -566.0019, -789.2729, 184.7082,  240, 127, 0
L -561.1450, -798.9904, 185.5730,  -566.3707, -791.1824, 184.8132,  240, 127, 0
L -560.0904, -800.5475, 185.6754,  -561.1450, -798.9904, 185.5730,  240, 127, 0
L -558.3369, -801.3603, 185.7869,  -560.0904, -800.5475, 185.6754,  240, 127, 0
L -548.6812, -803.1646, 186.3164,  -558.3369, -801.3603, 185.7869,  240, 127, 0
L -1108.5691, -1058.3983, -10.8209,  -1075.4874, -1064.9427, -11.8555,  240, 0, 0
L -1110.4910, -1058.0170, -10.7596,  -1108.5691, -1058.3983, -10.8209,  240, 0, 0
L -1116.4503, -1063.5221, -10.9942,  -1110.4910, -1058.0170, -10.7596,  240, 0, 0
L -1123.4747, -1070.2792, -10.6521,  -1116.4503, -1063.5221, -10.9942,  240, 0, 0
L -1130.4414, -1077.0778, -10.4788,  -1123.4747, -1070.2792, -10.6521,  240, 0, 0
L -1137.5673, -1084.3137, -10.8371,  -1130.4414, -1077.0778, -10.4788,  240, 0, 0
L -1144.3920, -1091.3083, -11.2726,  -1137.5673, -1084.3137, -10.8371,  240, 0, 0
L -1153.8201, -1101.1189, -12.2275,  -1144.3920, -1091.3083, -11.2726,  240, 0, 0
L -1155.1621, -1102.5287, -11.7004,  -1153.8201, -1101.1189, -12.2275,  240, 0, 0
L -1155.5553, -1104.4139, -11.6690,  -1155.1621, -1102.5287, -11.7004,  240, 0, 0
L -1155.8661, -1106.3429, -11.6429,  -1155.5553, -1104.4139, -11.6690,  240, 0, 0
L -1156.3070, -1109.0789, -11.6066,  -1155.8661, -1106.3429, -11.6429,  240, 0, 0
L -1156.6216, -1111.0201, -11.5757,  -1156.3070, -1109.0789, -11.6066,  240, 0, 0
L -1157.0790, -1113.7014, -11.4883,  -1156.6216, -1111.0201, -11.5757,  240, 0, 0
L -1157.4111, -1115.6138, -11.4193,  -1157.0790, -1113.7014, -11.4883,  240, 0, 0
L -1157.8810, -1118.3187, -11.3223,  -1157.4111, -1115.6138, -11.4193,  240, 0, 0
L -1158.2131, -1120.2311, -11.2538,  -1157.8810, -1118.3187, -11.3223,  240, 0, 0
L -1158.6808, -1122.9236, -11.1578,  -1158.2131, -1120.2311, -11.2538,  240, 0, 0
L -1159.0129, -1124.8359, -11.0886,  -1158.6808, -1122.9236, -11.1578,  240, 0, 0
L -1159.4750, -1127.5293, -11.0095,  -1159.0129, -1124.8359, -11.0886,  240, 0, 0
L -1159.7780, -1129.4724, -11.0125,  -1159.4750, -1127.5293, -11.0095,  240, 0, 0
L -1160.2339, -1132.5417, -11.0421,  -1159.7780, -1129.4724, -11.0125,  240, 0, 0
L -1160.5208, -1134.4744, -11.0608,  -1160.2339, -1132.5417, -11.0421,  240, 0, 0
L -1160.9784, -1137.5564, -11.0903,  -1160.5208, -1134.4744, -11.0608,  240, 0, 0
L -1161.2653, -1139.4890, -11.1090,  -1160.9784, -1137.5564, -11.0903,  240, 0, 0
L -1161.7229, -1142.5710, -11.1383,  -1161.2653, -1139.4890, -11.1090,  240, 0, 0
L -1162.0099, -1144.5037, -11.1568,  -1161.7229, -1142.5710, -11.1383,  240, 0, 0
L -1162.4619, -1147.5476, -11.1858,  -1162.0099, -1144.5037, -11.1568,  240, 0, 0
L -1162.7507, -1149.4921, -11.2046,  -1162.4619, -1147.5476, -11.1858,  240, 0, 0
L -1163.2029, -1152.5366, -11.2332,  -1162.7507, -1149.4921, -11.2046,  240, 0, 0
L -1163.4600, -1154.2661, -11.2467,  -1163.2029, -1152.5366, -11.2332,  240, 0, 0
L -1161.3755, -1154.3470, -11.2098,  -1163.4600, -1154.2661, -11.2467,  240, 0, 0
L -1159.4487, -1154.4006, -10.7921,  -1161.3755, -1154.3470, -11.2098,  240, 0, 0
L -1139.5897, -1152.0925, -10.5179,  -1159.4487, -1154.4006, -10.7921,  240, 0, 0
L -1129.9246, -1150.9045, -10.5082,  -1139.5897, -1152.0925, -10.5179,  240, 0, 0
L -1114.9427, -1148.8347, -10.9074,  -1129.9246, -1150.9045, -10.5082,  240, 0, 0
L -1113.0646, -1148.5566, -10.9848,  -1114.9427, -1148.8347, -10.9074,  240, 0, 0
L -1111.3196, -1147.8077, -12.0071,  -1113.0646, -1148.5566, -10.9848,  240, 0, 0
L -1109.7731, -1146.5703, -11.0505,  -1111.3196, -1147.8077, -12.0071,  240, 0, 0
L -1095.4208, -1128.6879, -11.0613,  -1109.7731, -1146.5703, -11.0505,  240, 0, 0
L -1089.3577, -1121.1031, -11.0885,  -1095.4208, -1128.6879, -11.0613,  240, 0, 0
L -1083.3756, -1113.4386, -11.4281,  -1089.3577, -1121.1031, -11.0885,  240, 0, 0
L -1077.3580, -1105.8461, -11.5463,  -1083.3756, -1113.4386, -11.4281,  240, 0, 0
L -1076.2020, -1104.4015, -11.5472,  -1077.3580, -1105.8461, -11.5463,  240, 0, 0
L -1075.1321, -1102.8776, -11.9825,  -1076.2020, -1104.4015, -11.5472,  240, 0, 0
L -1074.2813, -1101.2637, -11.4583,  -1075.1321, -1102.8776, -11.9825,  240, 0, 0
L -1073.8029, -1067.5609, -11.1596,  -1074.2813, -1101.2637, -11.4583,  240, 0, 0
L -1073.7798, -1065.5980, -11.1540,  -1073.8029, -1067.5609, -11.1596,  240, 0, 0
L -1078.2407, -1064.6238, -12.1770,  -1073.7798, -1065.5980, -11.1540,  240, 0, 0
L -1107.4636, -1059.2780, -12.0629,  -1078.2407, -1064.6238, -12.1770,  240, 0, 0
L -510.8887, -141.1745, -11.7760,  -511.1479, -141.8997, -11.6284,  240, 0, 0
L -510.2474, -139.3802, -11.8084,  -510.8887, -141.1745, -11.7760,  240, 0, 0
L -506.3912, -129.6962, -11.8329,  -510.2474, -139.3802, -11.8084,  240, 0, 0
L -502.7864, -120.6788, -11.8492,  -506.3912, -129.6962, -11.8329,  240, 0, 0
L -499.0983, -111.5804, -11.8411,  -502.7864, -120.6788, -11.8492,  240, 0, 0
L -498.3673, -109.8106, -11.8345,  -499.0983, -111.5804, -11.8411,  240, 0, 0
L -496.5141, -105.0861, -11.8625,  -498.3673, -109.8106, -11.8345,  240, 0, 0
L -495.8225, -103.2931, -11.8764,  -496.5141, -105.0861, -11.8625,  240, 0, 0
L -495.0816, -101.5721, -11.9090,  -495.8225, -103.2931, -11.8764,  240, 0, 0
L -484.6818, -84.5961, -11.9150,  -495.0816, -101.5721, -11.9090,  240, 0, 0
L -479.5946, -76.3346, -11.9110,  -484.6818, -84.5961, -11.9150,  240, 0, 0
L -477.8052, -73.3588, -11.9308,  -479.5946, -76.3346, -11.9110,  240, 0, 0
L -472.8372, -64.8427, -12.0467,  -477.8052, -73.3588, -11.9308,  240, 0, 0
L -471.8888, -63.1920, -12.0778,  -472.8372, -64.8427, -12.0467,  240, 0, 0
L -471.0671, -61.5946, -11.9014,  -471.8888, -63.1920, -12.0778,  240, 0, 0
L -475.4446, -60.4699, -11.9014,  -471.0671, -61.5946, -11.9014,  240, 0, 0
L -494.7178, -56.1427, -11.9009,  -475.4446, -60.4699, -11.9014,  240, 0, 0
L -504.2150, -53.9155, -11.8871,  -494.7178, -56.1427, -11.9009,  240, 0, 0
L -506.0977, -53.5053, -11.8911,  -504.2150, -53.9155, -11.8871,  240, 0, 0
L -508.0236, -53.2128, -11.9176,  -506.0977, -53.5053, -11.8911,  240, 0, 0
L -509.9265, -53.1972, -11.9839,  -508.0236, -53.2128, -11.9176,  240, 0, 0
L -511.8147, -53.6987, -11.9978,  -509.9265, -53.1972, -11.9839,  240, 0, 0
L -525.0882, -61.1693, -11.9799,  -511.8147, -53.6987, -11.9978,  240, 0, 0
L -533.5522, -65.9931, -11.9750,  -525.0882, -61.1693, -11.9799,  240, 0, 0
L -541.8516, -71.0460, -12.0157,  -533.5522, -65.9931, -11.9750,  240, 0, 0
L -550.1233, -76.1574, -12.0631,  -541.8516, -71.0460, -12.0157,  240, 0, 0
L -551.7404, -77.1265, -12.0683,  -550.1233, -76.1574, -12.0631,  240, 0, 0
L -552.8033, -78.7328, -12.2472,  -551.7404, -77.1265, -12.0683,  240, 0, 0
L -552.4299, -80.6888, -12.5043,  -552.8033, -78.7328, -12.2472,  240, 0, 0
L -551.8385, -82.4492, -12.8460,  -552.4299, -80.6888, -12.5043,  240, 0, 0
L -551.5410, -87.5530, -13.5894,  -551.8385, -82.4492, -12.8460,  240, 0, 0
L -551.3334, -89.2667, -13.9645,  -551.5410, -87.5530, -13.5894,  240, 0, 0
L -550.9271, -90.4160, -14.1740,  -551.3334, -89.2667, -13.9645,  240, 0, 0
L -550.4770, -91.6773, -14.2124,  -550.9271, -90.4160, -14.1740,  240, 0, 0
L -547.4381, -95.1090, -14.3529,  -550.4770, -91.6773, -14.2124,  240, 0, 0
L -546.5706, -96.1190, -14.3529,  -547.4381, -95.1090, -14.3529,  240, 0, 0
L -545.5547, -97.3640, -14.3529,  -546.5706, -96.1190, -14.3529,  240, 0, 0
L -544.7171, -98.6675, -14.3529,  -545.5547, -97.3640, -14.3529,  240, 0, 0
L -545.3989, -100.4883, -14.3529,  -544.7171, -98.6675, -14.3529,  240, 0, 0
L -544.3511, -101.9163, -14.0280,  -545.3989, -100.4883, -14.3529,  240, 0, 0
L -542.8508, -102.9952, -13.8227,  -544.3511, -101.9163, -14.0280,  240, 0, 0
L -542.1537, -104.6915, -13.8227,  -542.8508, -102.9952, -13.8227,  240, 0, 0
L -552.6409, -110.0682, -11.3303,  -542.1537, -104.6915, -13.8227,  240, 0, 0
L -551.0267, -109.2554, -11.9098,  -552.6409, -110.0682, -11.3303,  240, 0, 0
L -533.2585, -111.9395, -11.7649,  -551.0267, -109.2554, -11.9098,  240, 0, 0
L -523.6899, -113.4557, -11.7252,  -533.2585, -111.9395, -11.7649,  240, 0, 0
L -521.9869, -113.6707, -11.9460,  -523.6899, -113.4557, -11.7252,  240, 0, 0
L -510.9916, -141.1854, -11.8152,  -521.9869, -113.6707, -11.9460,  240, 0, 0
L 690.7577, 137.6371, -11.9475,  759.3051, 168.0229, -11.9006,  240, 0, 0
L 689.1622, 136.9298, -11.9205,  690.7577, 137.6371, -11.9475,  240, 0, 0
L 686.4167, 134.4259, -11.8822,  689.1622, 136.9298, -11.9205,  240, 0, 0
L 665.8541, 114.7383, -11.6254,  686.4167, 134.4259, -11.8822,  240, 0, 0
L 658.7827, 108.0023, -11.5216,  665.8541, 114.7383, -11.6254,  240, 0, 0
L 656.8430, 106.0972, -11.5301,  658.7827, 108.0023, -11.5216,  240, 0, 0
L 655.4940, 104.7025, -11.5668,  656.8430, 106.0972, -11.5301,  240, 0, 0
L 652.3337, 101.2622, -11.7379,  655.4940, 104.7025, -11.5668,  240, 0, 0
L 651.0326, 99.7761, -11.8452,  652.3337, 101.2622, -11.7379,  240, 0, 0
L 649.8077, 98.2841, -11.9937,  651.0326, 99.7761, -11.8452,  240, 0, 0
L 648.7770, 96.9108, -11.8588,  649.8077, 98.2841, -11.9937,  240, 0, 0
L 635.5266, 61.2556, -11.9539,  648.7770, 96.9108, -11.8588,  240, 0, 0
L 634.8505, 59.4367, -11.9587,  635.5266, 61.2556, -11.9539,  240, 0, 0
L 631.3649, 50.3135, -11.9346,  634.8505, 59.4367, -11.9587,  240, 0, 0
L 630.6576, 48.4790, -11.9272,  631.3649, 50.3135, -11.9346,  240, 0, 0
L 627.2190, 39.3245, -11.9365,  630.6576, 48.4790, -11.9272,  240, 0, 0
L 626.5487, 37.5057, -11.9457,  627.2190, 39.3245, -11.9365,  240, 0, 0
L 625.9075, 35.6975, -11.9681,  626.5487, 37.5057, -11.9457,  240, 0, 0
L 625.2688, 33.8401, -11.6568,  625.9075, 35.6975, -11.9681,  240, 0, 0
L 639.3300, 41.6917, -11.7291,  625.2688, 33.8401, -11.6568,  240, 0, 0
L 647.8629, 46.5248, -11.7719,  639.3300, 41.6917, -11.7291,  240, 0, 0
L 673.8131, 60.9170, -11.7124,  647.8629, 46.5248, -11.7719,  240, 0, 0
L 682.3490, 65.6132, -11.6693,  673.8131, 60.9170, -11.7124,  240, 0, 0
L 690.9565, 70.2039, -11.7174,  682.3490, 65.6132, -11.6693,  240, 0, 0
L 692.7099, 71.0654, -11.7828,  690.9565, 70.2039, -11.7174,  240, 0, 0
L 711.3560, 79.1230, -11.7667,  692.7099, 71.0654, -11.7828,  240, 0, 0
L 722.1078, 83.7266, -11.7398,  711.3560, 79.1230, -11.7667,  240, 0, 0
L 735.0198, 89.3846, -11.7956,  722.1078, 83.7266, -11.7398,  240, 0, 0
L 743.9456, 93.3857, -11.8957,  735.0198, 89.3846, -11.7956,  240, 0, 0
L 752.8002, 97.4840, -12.0852,  743.9456, 93.3857, -11.8957,  240, 0, 0
L 754.5856, 98.3552, -11.8267,  752.8002, 97.4840, -12.0852,  240, 0, 0
L 754.9218, 101.7866, -11.8323,  754.5856, 98.3552, -11.8267,  240, 0, 0
L 755.0425, 103.7491, -11.8353,  754.9218, 101.7866, -11.8323,  240, 0, 0
L 755.5259, 111.6121, -11.8472,  755.0425, 103.7491, -11.8353,  240, 0, 0
L 755.6474, 113.5874, -11.8502,  755.5259, 111.6121, -11.8472,  240, 0, 0
L 756.1245, 121.3482, -11.8621,  755.6474, 113.5874, -11.8502,  240, 0, 0
L 756.2421, 123.2596, -11.8650,  756.1245, 121.3482, -11.8621,  240, 0, 0
L 756.7247, 131.1098, -11.8773,  756.2421, 123.2596, -11.8650,  240, 0, 0
L 756.8446, 133.0596, -11.8809,  756.7247, 131.1098, -11.8773,  240, 0, 0
L 757.3252, 140.8715, -11.8950,  756.8446, 133.0596, -11.8809,  240, 0, 0
L 757.4488, 142.8339, -11.8972,  757.3252, 140.8715, -11.8950,  240, 0, 0
L 757.9333, 149.4554, -11.8860,  757.4488, 142.8339, -11.8972,  240, 0, 0
L 758.0763, 151.3909, -11.8826,  757.9333, 149.4554, -11.8860,  240, 0, 0
L 758.5625, 157.9738, -11.8709,  758.0763, 151.3909, -11.8826,  240, 0, 0
L 758.7074, 159.9347, -11.8674,  758.5625, 157.9738, -11.8709,  240, 0, 0
L 759.3051, 168.0229, -11.8569,  758.7074, 159.9347, -11.8674,  240, 0, 0
L 727.3903, 398.5640, -12.1908,  729.6751, 400.0506, -12.1038,  240, 0, 0
L 725.7861, 397.5202, -11.8828,  727.3903, 398.5640, -12.1908,  240, 0, 0
L 735.4901, 377.6488, -11.8595,  725.7861, 397.5202, -11.8828,  240, 0, 0
L 739.7666, 368.8968, -11.8521,  735.4901, 377.6488, -11.8595,  240, 0, 0
L 744.0880, 360.2244, -11.8879,  739.7666, 368.8968, -11.8521,  240, 0, 0
L 744.9592, 358.4500, -11.8900,  744.0880, 360.2244, -11.8879,  240, 0, 0
L 745.8496, 356.7080, -11.9169,  744.9592, 358.4500, -11.8900,  240, 0, 0
L 746.6896, 355.2033, -11.8254,  745.8496, 356.7080, -11.9169,  240, 0, 0
L 753.3134, 350.7874, -11.8177,  746.6896, 355.2033, -11.8254,  240, 0, 0
L 761.5347, 345.5833, -11.8606,  753.3134, 350.7874, -11.8177,  240, 0, 0
L 786.4192, 329.4579, -11.8045,  761.5347, 345.5833, -11.8606,  240, 0, 0
L 787.9812, 328.4420, -11.7995,  786.4192, 329.4579, -11.8045,  240, 0, 0
L 789.7216, 329.1532, -11.4641,  787.9812, 328.4420, -11.7995,  240, 0, 0
L 790.5401, 330.9973, -11.3209,  789.7216, 329.1532, -11.4641,  240, 0, 0
L 791.2305, 332.5563, -11.2249,  790.5401, 330.9973, -11.3209,  240, 0, 0
L 799.9596, 355.1500, -11.3292,  791.2305, 332.5563, -11.2249,  240, 0, 0
L 810.7181, 383.0257, -11.4588,  799.9596, 355.1500, -11.3292,  240, 0, 0
L 811.4250, 384.8607, -11.4698,  810.7181, 383.0257, -11.4588,  240, 0, 0
L 813.1982, 389.5962, -11.5663,  811.4250, 384.8607, -11.4698,  240, 0, 0
L 813.8630, 391.4059, -11.6250,  813.1982, 389.5962, -11.5663,  240, 0, 0
L 814.9042, 394.3792, -11.7768,  813.8630, 391.4059, -11.6250,  240, 0, 0
L 815.5204, 396.1696, -11.8782,  814.9042, 394.3792, -11.7768,  240, 0, 0
L 815.9290, 398.5610, -12.0407,  815.5204, 396.1696, -11.8782,  240, 0, 0
L 815.5820, 400.3107, -12.0837,  815.9290, 398.5610, -12.0407,  240, 0, 0
L 815.1216, 402.6274, -12.1368,  815.5820, 400.3107, -12.0837,  240, 0, 0
L 814.7383, 404.5559, -12.1807,  815.1216, 402.6274, -12.1368,  240, 0, 0
L 814.2830, 406.8476, -12.2339,  814.7383, 404.5559, -12.1807,  240, 0, 0
L 813.8995, 408.7760, -12.2781,  814.2830, 406.8476, -12.2339,  240, 0, 0
L 813.4427, 411.0412, -12.3432,  813.8995, 408.7760, -12.2781,  240, 0, 0
L 813.0279, 412.9370, -12.4421,  813.4427, 411.0412, -12.3432,  240, 0, 0
L 812.6040, 414.8308, -12.5445,  813.0279, 412.9370, -12.4421,  240, 0, 0
L 812.1978, 416.6882, -12.6263,  812.6040, 414.8308, -12.5445,  240, 0, 0
L 811.7180, 419.4052, -12.5906,  812.1978, 416.6882, -12.6263,  240, 0, 0
L 811.4286, 421.3586, -11.7594,  811.7180, 419.4052, -12.5906,  240, 0, 0
L 804.4470, 426.2786, -11.7130,  811.4286, 421.3586, -11.7594,  240, 0, 0
L 797.0213, 431.2952, -11.7489,  804.4470, 426.2786, -11.7130,  240, 0, 0
L 788.6542, 436.5256, -11.7499,  797.0213, 431.2952, -11.7489,  240, 0, 0
L 760.1862, 418.9866, -11.8510,  788.6542, 436.5256, -11.7499,  240, 0, 0
L 743.2698, 408.5636, -11.9269,  760.1862, 418.9866, -11.8510,  240, 0, 0
L 728.1881, 399.3752, -11.8972,  743.2698, 408.5636, -11.9269,  240, 0, 0
L 403.0890, 750.3984, -11.8886,  388.9481, 731.3317, -11.8092,  240, 0, 0
L 404.1711, 751.8574, -11.8913,  403.0890, 750.3984, -11.8886,  240, 0, 0
L 402.5373, 758.3952, -13.8253,  404.1711, 751.8574, -11.8913,  240, 0, 0
L 402.0415, 760.3748, -13.8263,  402.5373, 758.3952, -13.8253,  240, 0, 0
L 401.6544, 761.9193, -13.8271,  402.0415, 760.3748, -13.8263,  240, 0, 0
L 400.4508, 766.8473, -13.8268,  401.6544, 761.9193, -13.8271,  240, 0, 0
L 400.0053, 768.6904, -13.8264,  400.4508, 766.8473, -13.8268,  240, 0, 0
L 399.7568, 769.7184, -13.8261,  400.0053, 768.6904, -13.8264,  240, 0, 0
L 397.6123, 778.6339, -13.8241,  399.7568, 769.7184, -13.8261,  240, 0, 0
L 397.2085, 780.3175, -13.8237,  397.6123, 778.6339, -13.8241,  240, 0, 0
L 395.5502, 781.1957, -13.8233,  397.2085, 780.3175, -13.8237,  240, 0, 0
L 393.9746, 782.3258, -13.8233,  395.5502, 781.1957, -13.8233,  240, 0, 0
L 395.6808, 783.1367, -13.8233,  393.9746, 782.3258, -13.8233,  240, 0, 0
L 397.2446, 783.6881, -13.8233,  395.6808, 783.1367, -13.8233,  240, 0, 0
L 407.9000, 783.2502, -14.0004,  397.2446, 783.6881, -13.8233,  240, 0, 0
L 409.8736, 783.1675, -14.0268,  407.9000, 783.2502, -14.0004,  240, 0, 0
L 425.5961, 785.4257, -12.7070,  409.8736, 783.1675, -14.0268,  240, 0, 0
L 426.9122, 785.6259, -12.4985,  425.5961, 785.4257, -12.7070,  240, 0, 0
L 427.9373, 785.9874, -12.3793,  426.9122, 785.6259, -12.4985,  240, 0, 0
L 429.3751, 784.6057, -11.7221,  427.9373, 785.9874, -12.3793,  240, 0, 0
L 432.8278, 787.9750, -11.3901,  429.3751, 784.6057, -11.7221,  240, 0, 0
L 439.9224, 794.8352, -10.7477,  432.8278, 787.9750, -11.3901,  240, 0, 0
